"Step","env_name: cube-single-play-singletask-v0 - training/actor/g_norm_mean","env_name: cube-single-play-singletask-v0 - training/actor/g_norm_mean__MIN","env_name: cube-single-play-singletask-v0 - training/actor/g_norm_mean__MAX","env_name: puzzle-3x3-play-singletask-v0 - training/actor/g_norm_mean","env_name: puzzle-3x3-play-singletask-v0 - training/actor/g_norm_mean__MIN","env_name: puzzle-3x3-play-singletask-v0 - training/actor/g_norm_mean__MAX","env_name: humanoidmaze-medium-navigate-singletask-v0 - training/actor/g_norm_mean","env_name: humanoidmaze-medium-navigate-singletask-v0 - training/actor/g_norm_mean__MIN","env_name: humanoidmaze-medium-navigate-singletask-v0 - training/actor/g_norm_mean__MAX","env_name: antsoccer-arena-navigate-singletask-v0 - training/actor/g_norm_mean","env_name: antsoccer-arena-navigate-singletask-v0 - training/actor/g_norm_mean__MIN","env_name: antsoccer-arena-navigate-singletask-v0 - training/actor/g_norm_mean__MAX","env_name: puzzle-4x4-play-singletask-v0 - training/actor/g_norm_mean","env_name: puzzle-4x4-play-singletask-v0 - training/actor/g_norm_mean__MIN","env_name: puzzle-4x4-play-singletask-v0 - training/actor/g_norm_mean__MAX","env_name: humanoidmaze-large-navigate-singletask-v0 - training/actor/g_norm_mean","env_name: humanoidmaze-large-navigate-singletask-v0 - training/actor/g_norm_mean__MIN","env_name: humanoidmaze-large-navigate-singletask-v0 - training/actor/g_norm_mean__MAX","env_name: antmaze-large-navigate-singletask-v0 - training/actor/g_norm_mean","env_name: antmaze-large-navigate-singletask-v0 - training/actor/g_norm_mean__MIN","env_name: antmaze-large-navigate-singletask-v0 - training/actor/g_norm_mean__MAX","env_name: cube-double-play-singletask-v0 - training/actor/g_norm_mean","env_name: cube-double-play-singletask-v0 - training/actor/g_norm_mean__MIN","env_name: cube-double-play-singletask-v0 - training/actor/g_norm_mean__MAX","env_name: scene-play-singletask-v0 - training/actor/g_norm_mean","env_name: scene-play-singletask-v0 - training/actor/g_norm_mean__MIN","env_name: scene-play-singletask-v0 - training/actor/g_norm_mean__MAX"
"514000","4.013935714960098","3.7828407287597656","4.338118553161621","22.88702368736267","21.65519905090332","24.243545532226562","0.4775432460010052","0.4610499441623688","0.4884847104549408","0.5649895817041397","0.5380876660346985","0.602573037147522","37.15841054916382","35.024715423583984","39.49224853515625","0.2638896703720093","0.25470873713493347","0.2838234603404999","0.6223503351211548","0.5859100222587585","0.6482245326042175","6.085948169231415","6.005403518676758","6.191373348236084","8.191522462027413","8.016786575317383","8.429024696350098"
"516000","4.074836790561676","3.9419407844543457","4.201407432556152","23.252159118652344","22.18564796447754","24.39426040649414","0.4777792915701866","0.45900145173072815","0.4993780255317688","0.5596386641263962","0.5288137197494507","0.5864037871360779","36.47182893753052","35.5455207824707","38.55009078979492","0.2621035948395729","0.2522895932197571","0.27283355593681335","0.6158296465873718","0.5960948467254639","0.6326414346694946","6.048573017120361","5.880950450897217","6.275893211364746","8.336296217782158","8.139113426208496","8.487728118896484"
"518000","4.106645375490189","3.824219226837158","4.308666706085205","22.735448360443115","21.546751022338867","23.523906707763672","0.4811040945351124","0.45837876200675964","0.5089985728263855","0.5604881420731544","0.5386328101158142","0.5762420892715454","36.991807665143696","35.0057258605957","39.14338302612305","0.2603677995502949","0.24660006165504456","0.28359219431877136","0.6210157573223114","0.6052287817001343","0.6434644460678101","6.177986145019531","5.932702541351318","6.416355133056641","8.353768621172224","8.091517448425293","8.694796562194824"
"520000","4.094160884618759","3.8337833881378174","4.262003421783447","23.25613570213318","22.62407112121582","23.919973373413086","0.4661140628159046","0.4543170928955078","0.48586565256118774","0.561830148100853","0.5474275350570679","0.5732107162475586","36.879581451416016","35.79262161254883","38.705501556396484","0.26008502021431923","0.2519751489162445","0.2678782641887665","0.6216094344854355","0.5775256156921387","0.6414859890937805","6.18404757976532","6.048825740814209","6.440078258514404","8.279001099722725","8.07245922088623","8.515020370483398"
"522000","4.076932281255722","3.9946587085723877","4.245109558105469","23.387568950653076","22.084413528442383","24.893613815307617","0.4756416119635105","0.4477425217628479","0.49349355697631836","0.5573768988251686","0.542414665222168","0.5656707882881165","36.756509508405415","35.75102233886719","38.09952926635742","0.26199452951550484","0.23823311924934387","0.28043633699417114","0.6104672253131866","0.5841066837310791","0.6464289426803589","6.094456493854523","5.7785491943359375","6.522421360015869","8.209734984806605","7.957862377166748","8.507859230041504"
"524000","4.086499989032745","3.8781235218048096","4.27586555480957","23.19497561454773","21.788042068481445","23.898998260498047","0.47234516218304634","0.45825862884521484","0.492298424243927","0.5647383108735085","0.5447720885276794","0.5883840918540955","37.215182622273765","35.410884857177734","39.55827331542969","0.2629741244018078","0.2519207000732422","0.27767980098724365","0.6183546036481857","0.5862587690353394","0.6375068426132202","6.128943920135498","5.92268705368042","6.336015224456787","8.244468688964844","8.12450885772705","8.334732055664062"
"526000","4.04867422580719","3.872211217880249","4.300350189208984","22.761390924453735","22.286603927612305","23.46038818359375","0.47016628086566925","0.4534255564212799","0.48602667450904846","0.5619986355304718","0.5545340776443481","0.5678450465202332","36.70039812723795","35.383888244628906","38.496986389160156","0.26169321313500404","0.25100764632225037","0.27374544739723206","0.6211725249886513","0.594354510307312","0.6653620600700378","6.155168235301971","6.010973930358887","6.339351654052734","8.219643592834473","7.946140289306641","8.597987174987793"
"528000","4.043836742639542","3.9169490337371826","4.265551567077637","22.968552827835083","22.248321533203125","24.185842514038086","0.4730597957968712","0.45541682839393616","0.5017004013061523","0.5658113360404968","0.5550235509872437","0.5836078524589539","37.71624247233073","36.611568450927734","39.20145797729492","0.2551646176725626","0.24181333184242249","0.264521062374115","0.6196825057268143","0.5812522768974304","0.6495371460914612","6.12189394235611","5.943279266357422","6.460770606994629","8.224098614283971","8.044023513793945","8.428431510925293"
"530000","4.058304309844971","3.84265398979187","4.2536234855651855","23.05931258201599","22.173513412475586","23.6715145111084","0.4728277735412121","0.44114333391189575","0.4988396167755127","0.5605578124523163","0.5381292700767517","0.5823060870170593","37.0221913655599","34.71751022338867","40.202110290527344","0.26155514270067215","0.2473524808883667","0.27624040842056274","0.6242403909564018","0.5808631777763367","0.6535982489585876","6.147585570812225","5.8173298835754395","6.284146785736084","8.340310096740723","8.182793617248535","8.509352684020996"
"532000","4.03450483083725","3.8560376167297363","4.1532392501831055","22.61015820503235","21.523645401000977","23.322025299072266","0.4651511274278164","0.4537237286567688","0.49095088243484497","0.5594155490398407","0.5468108654022217","0.5797950029373169","36.796346028645836","34.79804611206055","39.361820220947266","0.26203300058841705","0.25537171959877014","0.2818644940853119","0.6261383891105652","0.6122846007347107","0.6426061987876892","6.147431373596191","5.997646808624268","6.37524938583374","8.260960033961705","7.971566200256348","8.570883750915527"
"534000","4.105182468891144","3.9205520153045654","4.3431596755981445","22.500187397003174","21.537588119506836","23.295194625854492","0.47451532632112503","0.4554743766784668","0.49390774965286255","0.5619674026966095","0.552980363368988","0.5731655955314636","36.953552881876625","35.54895782470703","38.98704528808594","0.26612040400505066","0.2518070340156555","0.2833218276500702","0.6359128355979919","0.6097123622894287","0.6703144907951355","6.08900773525238","5.801338195800781","6.250664710998535","8.209182058061872","8.082625389099121","8.516515731811523"
"536000","4.0352219343185425","3.9044086933135986","4.157384872436523","22.790961503982544","22.124540328979492","23.24769401550293","0.46940242126584053","0.4536449611186981","0.4985702633857727","0.5582101568579674","0.5364183187484741","0.5933243632316589","36.13202222188314","34.23087692260742","38.33693313598633","0.26596881449222565","0.25336378812789917","0.27568578720092773","0.6191016584634781","0.5843983888626099","0.6519398093223572","6.180792033672333","5.927802562713623","6.303396701812744","8.276632308959961","8.056829452514648","8.53291130065918"
"538000","4.119262188673019","3.9275124073028564","4.301138401031494","22.735650777816772","22.13139533996582","23.34191131591797","0.46904971450567245","0.4552419185638428","0.4816298186779022","0.5611645728349686","0.5466152429580688","0.5863523483276367","37.25422973632813","35.596580505371094","38.414306640625","0.25748102366924286","0.24056211113929749","0.29540756344795227","0.6138469576835632","0.5953376889228821","0.6376558542251587","6.115353167057037","5.890148162841797","6.311776638031006","8.361667496817452","8.112761497497559","8.568676948547363"
"540000","4.098952919244766","3.8607921600341797","4.407313823699951","22.587695598602295","21.052690505981445","23.807878494262695","0.4709509573876858","0.4572417438030243","0.48925256729125977","0.5592300966382027","0.5458833575248718","0.5667871236801147","37.136810302734375","35.09549331665039","39.36118698120117","0.27014297246932983","0.2608407735824585","0.2863469123840332","0.6199089959263802","0.592545211315155","0.6504557728767395","6.228508234024048","5.909483909606934","6.6894850730896","8.274518285478864","7.942761421203613","8.51511001586914"
"542000","4.053962230682373","3.8221988677978516","4.387704372406006","22.883803606033325","22.02719497680664","23.4516544342041","0.47668346762657166","0.46380946040153503","0.4901089370250702","0.5532278046011925","0.5327193140983582","0.5731598734855652","36.847601318359374","35.66758346557617","37.41910934448242","0.259406765922904","0.24533791840076447","0.2711779475212097","0.6143160834908485","0.5889639854431152","0.6406252980232239","6.17674994468689","6.057223796844482","6.37658166885376","8.293809754507881","8.085184097290039","8.514430046081543"
"544000","4.163301229476929","3.9507622718811035","4.32124662399292","22.714482307434082","21.10223960876465","23.786054611206055","0.4705865792930126","0.4440425932407379","0.4825434386730194","0.558179497718811","0.5478759407997131","0.5798923373222351","37.122518920898436","35.296295166015625","38.65186309814453","0.2596592493355274","0.2520602345466614","0.2695724666118622","0.6191948130726814","0.6052023768424988","0.642347514629364","6.113929569721222","5.845056533813477","6.27488899230957","8.27348552431379","7.999471187591553","8.463889122009277"
"546000","4.1515732407569885","3.977532148361206","4.374350547790527","22.66377091407776","22.211763381958008","23.198516845703125","0.46304259449243546","0.44511422514915466","0.47270187735557556","0.5528894364833832","0.5391015410423279","0.5796408653259277","36.977847290039065","35.49713897705078","38.340511322021484","0.27070554718375206","0.26043739914894104","0.3018103241920471","0.6251512840390205","0.6011945605278015","0.6471006274223328","6.083573400974274","5.861963748931885","6.213472843170166","8.27708033152989","7.860255718231201","8.774649620056152"
"548000","4.137468010187149","3.895756483078003","4.384631633758545","22.944520473480225","22.085050582885742","23.570911407470703","0.4734116941690445","0.4523738920688629","0.4975977838039398","0.5556735545396805","0.5296649932861328","0.5733478665351868","36.963722229003906","35.45914840698242","38.233795166015625","0.26188674941658974","0.25017157196998596","0.2771788537502289","0.6181021183729172","0.5995001196861267","0.638165295124054","6.149226665496826","6.058004379272461","6.344306468963623","8.272402082170759","8.057549476623535","8.450909614562988"
"550000","4.160025715827942","3.9966492652893066","4.3308424949646","22.80246639251709","21.35111427307129","23.934722900390625","0.46860421448946","0.4480651915073395","0.4834323525428772","0.5616273209452629","0.5470468401908875","0.5844106078147888","36.277951049804685","33.22511291503906","38.32471466064453","0.25975350476801395","0.24057959020137787","0.28417107462882996","0.6221526637673378","0.5933517813682556","0.6477023363113403","6.116017997264862","5.952276706695557","6.3155741691589355","8.253630774361747","8.06148624420166","8.408478736877441"
"552000","4.0806794464588165","3.8975932598114014","4.339198112487793","22.60686421394348","21.86089324951172","23.27449607849121","0.470498438924551","0.4503154456615448","0.49886631965637207","0.5585368797183037","0.537437379360199","0.5782942175865173","36.91779708862305","35.02286911010742","38.55961227416992","0.25760181806981564","0.23704640567302704","0.2731415033340454","0.6261365860700607","0.5975506901741028","0.6741978526115417","6.125808775424957","5.9511332511901855","6.236978530883789","8.249413081577845","8.069625854492188","8.493090629577637"
"554000","4.141134858131409","3.8969388008117676","4.405454158782959","22.826407194137573","21.509660720825195","23.881582260131836","0.47275547310709953","0.43984562158584595","0.5017123222351074","0.5648129284381866","0.5455018877983093","0.5863685011863708","37.329931640625","36.64373779296875","38.30923080444336","0.25999133847653866","0.2408512830734253","0.27786919474601746","0.6277562975883484","0.5989947319030762","0.6593537926673889","6.133804798126221","5.916991710662842","6.34796667098999","8.211165836879186","8.054126739501953","8.543704986572266"
"556000","4.071053355932236","3.856346845626831","4.335126876831055","22.85734987258911","21.670499801635742","23.864307403564453","0.4701823517680168","0.44476771354675293","0.4846939146518707","0.5560142323374748","0.5342734456062317","0.5747895240783691","36.42520332336426","35.01576232910156","37.827938079833984","0.2573453225195408","0.238531231880188","0.2730524241924286","0.6301079168915749","0.5957967638969421","0.6535515189170837","6.145983278751373","6.0222578048706055","6.25679874420166","8.277287891932897","8.023632049560547","8.446528434753418"
"558000","4.050178825855255","3.755192995071411","4.234501838684082","22.870562314987183","21.742921829223633","23.494699478149414","0.466999813914299","0.4404137134552002","0.4802281856536865","0.557622954249382","0.5389030575752258","0.578168511390686","37.18788719177246","35.81117248535156","39.473209381103516","0.25963773764669895","0.23928482830524445","0.28282469511032104","0.6152203604578972","0.5796688795089722","0.6437652111053467","6.131633758544922","5.778646469116211","6.3668646812438965","8.27053437914167","8.116853713989258","8.470860481262207"
"560000","4.068981975317001","3.8739399909973145","4.364356994628906","22.56179451942444","21.448575973510742","23.48771858215332","0.469563614577055","0.43906837701797485","0.49799051880836487","0.5546119660139084","0.5383294224739075","0.57077956199646","37.148414611816406","34.58164596557617","40.43352127075195","0.250740272924304","0.23915107548236847","0.26342663168907166","0.6267542019486427","0.6081708073616028","0.6605409979820251","6.134366273880005","5.7399001121521","6.334912300109863","8.22358649117606","7.971879005432129","8.418610572814941"
"562000","4.078477084636688","3.793661117553711","4.391258716583252","23.21495819091797","22.028799057006836","24.886587142944336","0.4676823392510414","0.442192941904068","0.4976212978363037","0.5592931434512138","0.5475310683250427","0.5756571888923645","36.926788330078125","36.4017333984375","37.60471725463867","0.25355267710983753","0.24009907245635986","0.2669657766819","0.6222925037145615","0.5824217796325684","0.6587276458740234","6.164435982704163","5.9264235496521","6.403018474578857","8.273129054478236","8.010053634643555","8.550727844238281"
"564000","4.084803938865662","3.897831439971924","4.197304725646973","22.390433311462402","21.842687606811523","22.993574142456055","0.4675533324480057","0.4521556496620178","0.4884638786315918","0.5554212555289268","0.5377232432365417","0.572843074798584","37.20445251464844","36.39194869995117","38.18785858154297","0.26011479273438454","0.25161123275756836","0.28095147013664246","0.6153266727924347","0.5575459599494934","0.6580271124839783","6.082826912403107","5.83648681640625","6.303107738494873","8.32487188066755","8.185348510742188","8.532443046569824"
"566000","4.073959499597549","3.895867109298706","4.220237731933594","22.464468717575073","21.413686752319336","23.11917495727539","0.4626847356557846","0.4456404745578766","0.4818111062049866","0.5628733262419701","0.5480760335922241","0.5749347805976868","37.28473949432373","34.95308303833008","38.66461944580078","0.2591747008264065","0.23579636216163635","0.2775267958641052","0.6179645285010338","0.5789467692375183","0.6606428027153015","6.15230256319046","5.943233966827393","6.5674052238464355","8.323499815804619","8.006603240966797","8.6029691696167"
"568000","3.954252928495407","3.8446545600891113","4.1082963943481445","22.740647315979004","22.03048324584961","23.431957244873047","0.46675748378038406","0.4366774260997772","0.48658987879753113","0.5558795630931854","0.5424004793167114","0.5692057609558105","37.021307945251465","35.53294372558594","39.76908493041992","0.2573305778205395","0.2427002638578415","0.2704680860042572","0.6159294545650482","0.5900031924247742","0.6459384560585022","6.139861822128296","5.819897174835205","6.408875942230225","8.378325734819684","7.882092475891113","8.565545082092285"
"570000","3.997302860021591","3.6549243927001953","4.2746405601501465","22.353344440460205","21.543262481689453","23.16591453552246","0.466408159583807","0.4404347836971283","0.48383161425590515","0.5562682002782822","0.5340885519981384","0.5729414820671082","36.613091468811035","35.14519500732422","37.97728729248047","0.2582762874662876","0.2461959570646286","0.26710712909698486","0.6203574165701866","0.5862884521484375","0.6573936343193054","6.141839921474457","5.956017971038818","6.323401927947998","8.349207469395228","8.130270957946777","8.647326469421387"
"572000","3.9970717430114746","3.8152050971984863","4.236884593963623","22.327409267425537","21.088241577148438","23.070791244506836","0.46907322481274605","0.43784746527671814","0.5022565126419067","0.5582945719361305","0.5485787391662598","0.5689911842346191","37.03720283508301","35.45205307006836","38.046260833740234","0.255440890789032","0.22947227954864502","0.27386772632598877","0.6163655817508698","0.5965356826782227","0.6360422372817993","6.061256587505341","5.853129863739014","6.353287696838379","8.306730134146553","8.149100303649902","8.397025108337402"
"574000","4.0735597014427185","3.8281993865966797","4.360391139984131","22.670886754989624","22.147214889526367","23.764265060424805","0.4611018896102905","0.42527055740356445","0.48282620310783386","0.5589087903499603","0.5502308011054993","0.57563716173172","36.35564041137695","35.13352584838867","37.890071868896484","0.2577423695474863","0.24525807797908783","0.27033936977386475","0.6180114895105362","0.6001811027526855","0.6362908482551575","6.0604527592659","5.885254859924316","6.176180362701416","8.231340408325195","8.122420310974121","8.385208129882812"
"576000","4.091755747795105","3.9032554626464844","4.291116237640381","22.555800914764404","21.559877395629883","23.995756149291992","0.4677186906337738","0.43918344378471375","0.4897006154060364","0.5499846786260605","0.5349921584129333","0.5637714266777039","36.57492637634277","36.08412170410156","37.251338958740234","0.2546842470765114","0.24888363480567932","0.2618112564086914","0.6300358846783638","0.5815050005912781","0.6599963903427124","6.2171889543533325","5.949998378753662","6.411637306213379","8.220595291682653","7.9116387367248535","8.486833572387695"
"578000","4.0504399836063385","3.812809467315674","4.267686367034912","22.59347176551819","22.05051612854004","23.178342819213867","0.4730961099267006","0.45497241616249084","0.4861331582069397","0.5556462779641151","0.5414881706237793","0.5681968927383423","37.472439765930176","36.03817367553711","38.18988037109375","0.2563493214547634","0.2443481683731079","0.26325884461402893","0.6215321868658066","0.594788134098053","0.6606513857841492","6.12531578540802","6.070633888244629","6.218554496765137","8.287923812866211","8.097105979919434","8.535967826843262"
"580000","4.109132140874863","3.9026565551757812","4.334170341491699","22.76917576789856","21.637542724609375","23.264007568359375","0.4592309482395649","0.43669191002845764","0.47629114985466003","0.5548082739114761","0.5363202095031738","0.5696882605552673","37.4386043548584","36.1727409362793","39.4800910949707","0.2533726189285517","0.23602119088172913","0.26966866850852966","0.6305435448884964","0.6045427918434143","0.680418074131012","6.069797873497009","5.796731948852539","6.43447732925415","8.267760821751185","8.027289390563965","8.441303253173828"
"582000","4.142152786254883","4.026793479919434","4.232748985290527","22.911921977996826","21.76447868347168","23.977519989013672","0.46630312129855156","0.44386884570121765","0.4988327622413635","0.5535014122724533","0.5406240820884705","0.5766647458076477","37.030097007751465","35.933692932128906","38.66883850097656","0.2543429806828499","0.23302865028381348","0.2667371332645416","0.626706026494503","0.598182737827301","0.6558673977851868","6.132314383983612","5.946427822113037","6.277480602264404","8.318073545183454","8.058048248291016","8.683778762817383"
"584000","4.0687419176101685","3.91717529296875","4.294408321380615","22.60640811920166","21.97833251953125","23.455904006958008","0.46195685490965843","0.44687318801879883","0.4792690873146057","0.5552788153290749","0.5291632413864136","0.5711912512779236","36.79019260406494","36.01465606689453","37.61041259765625","0.2506872322410345","0.23675031960010529","0.27788200974464417","0.6322750076651573","0.5995555520057678","0.6585274934768677","6.107468128204346","5.826424598693848","6.26808500289917","8.275897434779576","8.033479690551758","8.607450485229492"
"586000","4.07410454750061","3.881531238555908","4.362971305847168","22.40601372718811","20.923398971557617","23.99257469177246","0.465556513518095","0.44061532616615295","0.4817561209201813","0.553207516670227","0.5190977454185486","0.5870622992515564","36.59247970581055","35.7912712097168","37.8154182434082","0.25494404323399067","0.22976450622081757","0.2708526849746704","0.6248599663376808","0.5876874327659607","0.6458556056022644","6.097550094127655","5.896501064300537","6.286011219024658","8.260160037449428","8.08967399597168","8.325865745544434"
"588000","4.10002264380455","3.909576416015625","4.328337669372559","22.5365891456604","21.671491622924805","24.091276168823242","0.47005409747362137","0.44931086897850037","0.48212823271751404","0.557603046298027","0.5304267406463623","0.5764299035072327","36.10222053527832","33.97054672241211","38.39998245239258","0.2532600499689579","0.2384204864501953","0.267264187335968","0.634187214076519","0.5900883078575134","0.676840603351593","6.185776472091675","5.887217044830322","6.546834468841553","8.256703785487584","8.16763973236084","8.378649711608887"
"590000","4.010830640792847","3.7644989490509033","4.156038761138916","22.760363817214966","21.974430084228516","24.541479110717773","0.4627451188862324","0.43360695242881775","0.4753999412059784","0.5550855174660683","0.5215889811515808","0.5846714377403259","36.55877113342285","34.442386627197266","37.4998893737793","0.25701608695089817","0.24819715321063995","0.2675945460796356","0.6135429367423058","0.5773091912269592","0.642347514629364","6.110445022583008","5.849915504455566","6.408740520477295","8.309930528913226","8.175196647644043","8.551226615905762"
"592000","4.0516670644283295","3.730806350708008","4.362878799438477","22.656635284423828","21.83991050720215","23.44284439086914","0.46098557114601135","0.4521197974681854","0.47333356738090515","0.5562049299478531","0.5289748907089233","0.5782117247581482","36.526405334472656","35.860042572021484","37.37092208862305","0.25029064901173115","0.24207793176174164","0.260337769985199","0.6314707249403","0.5969699621200562","0.6637724041938782","6.121490061283112","5.851515769958496","6.394618511199951","8.247024808611188","8.099164009094238","8.439582824707031"
"594000","4.028917729854584","3.8371999263763428","4.158923625946045","22.98436450958252","22.29546546936035","23.731916427612305","0.4653162732720375","0.4452248513698578","0.4764765202999115","0.5563274696469307","0.53862464427948","0.5753483176231384","35.93783473968506","34.54731369018555","37.892982482910156","0.2467020098119974","0.23591001331806183","0.2669503390789032","0.6202590242028236","0.5776589512825012","0.6452162265777588","6.101461946964264","5.946923732757568","6.346757411956787","8.314795357840401","8.148811340332031","8.426124572753906"
"596000","4.068546235561371","3.921201467514038","4.3048014640808105","22.599787712097168","22.027278900146484","23.547306060791016","0.45508668944239616","0.4263320863246918","0.4879867732524872","0.5541826263070107","0.5316994786262512","0.569855809211731","35.73429012298584","34.02047348022461","36.78825759887695","0.25025049038231373","0.22666557133197784","0.2795245349407196","0.6190748959779739","0.5951551795005798","0.6495634913444519","6.154793381690979","5.888038635253906","6.42249059677124","8.247862270900182","8.04381275177002","8.451864242553711"
"598000","4.091401427984238","3.9670090675354004","4.205995082855225","22.792117595672607","22.059728622436523","24.101293563842773","0.46420883014798164","0.45021286606788635","0.47647523880004883","0.5520430356264114","0.5343307852745056","0.5640943050384521","36.293907165527344","34.895263671875","37.590728759765625","0.25199165754020214","0.24458818137645721","0.2657347619533539","0.6223408654332161","0.596038281917572","0.6607948541641235","6.056588053703308","5.727302074432373","6.361037731170654","8.25989055633545","8.00735855102539","8.353218078613281"
"600000","4.0630897879600525","3.8599300384521484","4.266851902008057","22.718042646135604","21.7554931640625","23.70736312866211","0.45904505997896194","0.43307891488075256","0.4740629196166992","0.5571172907948494","0.531404972076416","0.5714796185493469","36.56609058380127","35.85544204711914","37.5247688293457","0.24955250695347786","0.23331177234649658","0.2610304355621338","0.6227822527289391","0.5893145203590393","0.6592220067977905","6.122902095317841","5.867478370666504","6.4292497634887695","8.35438483101981","8.186202049255371","8.507719039916992"
"602000","4.055677026510239","3.7993791103363037","4.255873203277588","22.711253574916295","21.941158294677734","23.79900360107422","0.456925842911005","0.4354081153869629","0.47176501154899597","0.5582834035158157","0.5374554991722107","0.5684279799461365","36.22120475769043","34.58933639526367","38.690303802490234","0.2539668697863817","0.23789027333259583","0.2696945071220398","0.6322208419442177","0.5957224369049072","0.6483986973762512","6.054070591926575","5.874470233917236","6.281983375549316","8.237406594412667","8.103466987609863","8.517844200134277"
"604000","4.161825358867645","4.013418674468994","4.297854900360107","22.756181989397323","21.751440048217773","23.554109573364258","0.4556889459490776","0.4272257387638092","0.47040390968322754","0.564719669520855","0.5444225668907166","0.5910548567771912","35.996745109558105","34.34526824951172","37.48078918457031","0.24759612791240215","0.23551157116889954","0.25562527775764465","0.6206347122788429","0.5790156722068787","0.6530696749687195","6.085398077964783","5.824107646942139","6.211192607879639","8.26748616354806","8.036288261413574","8.552264213562012"
"606000","4.085782378911972","3.9370739459991455","4.316670894622803","22.09164319719587","21.277711868286133","22.779193878173828","0.4611205793917179","0.43566322326660156","0.4790005683898926","0.5502429008483887","0.5253795385360718","0.5636865496635437","36.70395088195801","34.663936614990234","39.83003616333008","0.25056762248277664","0.2427692860364914","0.26101812720298767","0.6257095411419868","0.5847899317741394","0.6531474590301514","6.054401159286499","5.884244441986084","6.215592384338379","8.302235194614955","8.123269081115723","8.40732192993164"
"608000","4.10690850019455","3.9932289123535156","4.275336742401123","22.45372145516532","21.238828659057617","23.95295524597168","0.46480611339211464","0.43636178970336914","0.4878050982952118","0.5599378496408463","0.5416509509086609","0.5919670462608337","37.20780849456787","36.10799789428711","38.51033020019531","0.25175914727151394","0.23921571671962738","0.2688867151737213","0.6245378330349922","0.5879052877426147","0.6684698462486267","6.1149380803108215","5.946226596832275","6.344165802001953","8.233423233032227","8.047792434692383","8.631949424743652"
"610000","4.147003650665283","4.008600234985352","4.25127649307251","22.75697135925293","22.107938766479492","23.650630950927734","0.4619354382157326","0.4427783191204071","0.47396716475486755","0.5543844178318977","0.5298624634742737","0.5802158117294312","36.37228298187256","34.66791915893555","38.00086212158203","0.2580732796341181","0.23827366530895233","0.2729673981666565","0.6142672449350357","0.5815943479537964","0.6548888087272644","6.0597323179244995","5.909122467041016","6.196018218994141","8.285564967564174","8.054126739501953","8.457037925720215"
"612000","4.08566689491272","3.98712420463562","4.266261100769043","22.58394868033273","21.460111618041992","23.94086265563965","0.46296433731913567","0.45152783393859863","0.4770241379737854","0.5609729215502739","0.5500103831291199","0.5657094120979309","36.48037624359131","34.8822135925293","38.6180305480957","0.24655974470078945","0.23346967995166779","0.26482734084129333","0.6299188807606697","0.5963026881217957","0.6512173414230347","6.138809621334076","6.0082502365112305","6.244641304016113","8.234140396118164","8.057477951049805","8.569976806640625"
"614000","4.056349009275436","3.852529287338257","4.3219194412231445","22.529446738106863","20.679031372070312","23.788707733154297","0.45512867346405983","0.43074676394462585","0.4768952429294586","0.559089295566082","0.5485323667526245","0.5861988067626953","36.68102169036865","35.09659957885742","38.05118179321289","0.2544066458940506","0.23180408775806427","0.2900083065032959","0.6290768161416054","0.6149663925170898","0.6638911366462708","6.093218624591827","5.903528690338135","6.225717067718506","8.228042330060687","8.078703880310059","8.503996849060059"
"616000","4.093789637088776","3.902261734008789","4.258842468261719","22.243512289864675","21.52281379699707","23.125097274780273","0.45213326066732407","0.4334754943847656","0.46730825304985046","0.5581307113170624","0.5436211824417114","0.5754079222679138","36.70518493652344","34.79395294189453","38.46725845336914","0.2557696867734194","0.24287155270576477","0.2746373414993286","0.6304435729980469","0.5943607687950134","0.6865423321723938","6.16147392988205","5.8928046226501465","6.490825653076172","8.18530457360404","7.853978633880615","8.348854064941406"
"618000","4.022204637527466","3.8800766468048096","4.173253059387207","22.25794928414481","21.84454917907715","22.677886962890625","0.46469881758093834","0.4458799958229065","0.47726184129714966","0.5583311095833778","0.5433019399642944","0.5803413987159729","36.11135768890381","34.42795181274414","36.823360443115234","0.2510648015886545","0.23358426988124847","0.28324243426322937","0.6293960288167","0.5864011645317078","0.665167510509491","6.114304780960083","5.891191005706787","6.30038595199585","8.16137865611485","7.973765850067139","8.242985725402832"
"620000","4.132764309644699","3.998582601547241","4.301836013793945","22.69868360246931","21.432056427001953","23.56294822692871","0.4568122699856758","0.4335079789161682","0.4726768136024475","0.5592258796095848","0.5453271865844727","0.5863112807273865","36.23455810546875","34.37290573120117","37.66836166381836","0.24490763805806637","0.2336602658033371","0.2653532028198242","0.631031334400177","0.6045106053352356","0.6678170561790466","6.007038831710815","5.88712215423584","6.139160633087158","8.137675762176514","7.960422515869141","8.279708862304688"
"622000","4.120892763137817","3.9809653759002686","4.300537109375","22.32633481706892","20.97970199584961","23.52162742614746","0.46127916499972343","0.43866774439811707","0.4818266034126282","0.5562310442328453","0.5439574122428894","0.5852088332176208","36.36046504974365","35.70232009887695","37.58868408203125","0.24915673211216927","0.22687938809394836","0.26644188165664673","0.6279147565364838","0.5992662310600281","0.6494758725166321","6.125980079174042","5.96625280380249","6.332964897155762","8.274328913007464","7.943238258361816","8.418678283691406"
